UNIX,Hour,Minute,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Temp15,Temp16,Temp17
1630680977,14,56,20.62,34.63,34.13,17.56,33.94,29.56,33.75,33.69,21.69,27.62,31.00,33.38,34.63,32.75,34.88,34.63,32.38
1630681035,14,57,20.62,34.81,34.13,17.50,33.94,29.69,33.75,33.75,21.81,27.62,31.00,33.31,34.50,32.81,34.94,34.63,32.38
1630681093,14,58,20.56,34.56,34.13,17.50,34.00,29.81,33.75,33.94,21.94,27.62,31.00,33.25,34.50,32.69,34.94,34.56,32.38
1630681151,14,59,20.56,34.56,34.25,17.56,34.00,29.81,33.75,34.31,22.00,27.69,31.00,33.25,34.50,32.75,35.00,34.63,32.44
1630681208,15,0,20.62,34.44,34.06,17.62,34.00,29.94,33.88,34.00,22.06,27.69,31.50,33.19,34.50,32.63,35.00,34.69,32.31
1630681266,15,1,20.56,34.25,34.19,17.62,34.00,29.81,33.94,33.75,22.31,27.69,31.50,33.06,34.31,32.75,35.00,34.69,32.31
1630681324,15,2,20.62,33.81,34.06,17.56,33.88,29.94,33.94,33.94,22.44,27.69,31.00,33.25,34.38,32.88,34.94,34.63,32.25
1630681382,15,3,20.62,33.69,34.13,17.50,33.88,30.00,33.94,33.88,22.44,27.62,31.50,33.44,34.38,32.69,34.88,34.69,32.19
1630681440,15,4,20.62,33.25,34.25,17.56,33.88,30.06,33.81,34.50,22.56,27.62,31.00,33.63,34.19,32.63,34.88,34.50,32.38
1630681538,15,5,20.69,34.31,34.19,17.44,33.94,30.12,34.00,34.69,22.75,27.69,31.00,33.56,34.38,32.63,35.00,34.44,32.25
1630681595,15,6,20.75,33.13,34.06,17.37,33.94,30.19,34.06,34.44,22.75,27.81,31.00,33.50,34.50,32.69,35.00,34.44,32.25
1630681653,15,7,20.75,34.81,34.06,17.37,33.94,30.19,34.06,34.38,23.19,27.87,31.00,33.63,34.56,32.63,35.00,34.31,32.19
1630681711,15,8,20.75,34.00,34.13,17.44,33.88,30.19,34.06,34.56,23.56,28.06,31.50,33.56,34.63,32.69,34.94,34.50,32.25
1630681769,15,9,20.69,34.94,33.88,17.50,33.94,30.00,33.94,34.69,23.69,28.00,31.00,33.56,34.56,32.69,34.88,34.50,32.25
1630681827,15,10,20.62,34.81,33.88,17.56,33.81,30.12,33.94,34.56,24.12,28.06,31.00,33.63,34.50,32.69,34.94,34.50,32.31
1630681884,15,11,20.69,34.44,33.63,17.50,33.81,30.12,33.81,34.13,24.25,27.94,31.50,33.63,34.44,32.69,34.94,34.44,32.31
1630681942,15,12,20.75,34.50,33.88,17.44,33.88,30.00,33.81,34.06,24.44,27.94,31.50,33.56,34.38,32.88,34.75,34.50,32.25
1630682000,15,13,20.81,34.75,34.00,17.37,33.81,30.12,33.88,34.19,24.25,28.00,31.50,33.63,34.44,32.81,34.75,34.56,32.19
1630682058,15,14,20.81,34.44,34.00,17.31,33.88,30.06,33.88,34.44,24.56,28.00,31.50,33.69,34.50,32.69,34.94,34.50,32.25
1630682116,15,15,20.75,34.63,34.25,17.37,33.94,30.31,33.88,34.63,24.75,28.06,31.50,33.50,34.50,32.63,35.00,34.56,32.25
1630682174,15,16,20.81,33.81,34.38,17.31,33.94,30.19,33.94,34.75,25.25,28.06,31.50,33.38,34.56,32.63,35.00,34.69,32.19
1630682231,15,17,20.87,34.38,34.44,17.25,33.94,30.25,34.00,34.75,25.69,28.06,31.50,33.31,34.50,32.63,35.00,34.63,32.19
1630682289,15,18,20.87,35.44,34.50,17.25,33.94,30.06,34.00,34.75,25.56,28.06,31.50,33.38,34.56,32.75,35.00,34.63,32.38
1630682347,15,19,20.87,35.06,34.31,17.37,33.88,30.12,34.06,34.69,25.56,28.19,31.50,33.25,34.63,32.63,34.94,34.63,32.31
1630682405,15,20,20.81,35.94,34.44,17.37,33.94,30.19,34.06,34.63,25.87,28.19,31.50,33.19,34.63,32.75,34.88,34.50,32.31
1630682463,15,21,20.87,36.56,34.31,17.31,34.00,30.12,34.00,34.56,25.81,28.19,31.50,33.25,34.56,32.69,34.88,34.50,32.25
1630682521,15,22,20.81,36.44,34.13,17.25,34.06,30.19,34.00,34.63,25.81,28.25,31.50,33.31,34.63,32.75,34.94,34.44,32.31
1630682618,15,23,20.81,36.38,34.19,17.19,34.00,30.19,33.88,34.63,26.25,28.19,31.50,33.38,34.69,32.75,35.00,34.63,32.38
1630682676,15,24,20.87,36.31,34.19,17.12,33.94,30.19,34.06,34.13,26.50,28.25,31.50,33.31,34.50,32.75,35.00,34.56,32.31
1630682734,15,25,20.81,36.13,34.19,17.25,33.94,30.25,34.06,34.38,26.56,28.31,31.50,33.44,34.38,32.69,35.00,34.56,32.38
1630682792,15,26,20.87,36.13,34.19,17.25,34.00,30.37,34.00,34.56,26.94,28.37,31.50,33.31,34.38,32.69,34.94,34.56,32.44
1630682850,15,27,20.81,36.19,34.06,17.31,34.13,30.37,33.88,34.63,27.00,28.31,31.50,33.44,34.44,32.69,34.94,34.69,32.31
1630682907,15,28,20.75,36.25,34.13,17.31,34.06,30.44,34.00,34.56,26.94,28.31,31.50,33.31,34.38,32.75,34.94,34.69,32.31
1630682965,15,29,20.75,36.13,34.19,17.31,34.00,30.44,34.00,34.63,26.94,28.25,31.50,33.31,34.38,32.56,35.00,34.63,32.38
1630683023,15,30,20.81,35.88,34.13,17.31,34.00,30.37,34.00,34.56,27.31,28.31,32.00,33.31,34.31,32.63,34.94,34.63,32.38
1630683081,15,31,20.75,35.50,34.19,17.31,34.00,30.37,34.19,34.69,27.44,28.44,31.50,33.25,34.31,32.69,34.88,34.63,32.25
1630683139,15,32,20.75,34.50,34.25,17.31,34.06,30.31,34.19,34.56,27.37,28.44,31.50,33.25,34.44,32.63,34.94,34.50,32.25
1630683197,15,33,20.75,33.81,34.25,17.37,34.13,30.37,34.19,34.44,27.25,28.50,31.50,33.19,34.38,32.69,34.75,34.50,32.19
1630683254,15,34,20.75,34.88,34.25,17.37,34.13,30.37,33.88,34.56,27.00,28.50,31.50,33.19,34.38,32.75,34.88,34.56,32.19
1630683312,15,35,20.75,34.50,34.25,17.37,34.13,30.31,33.88,34.50,26.62,28.56,32.00,33.44,34.38,32.69,34.88,34.63,32.19
1630683370,15,36,20.69,34.38,34.19,17.37,34.13,30.37,33.81,34.63,26.31,28.62,31.50,33.50,34.31,32.81,34.88,34.69,32.13
1630683428,15,37,20.69,34.56,34.06,17.37,34.00,30.37,33.88,34.69,26.37,28.62,32.00,33.44,34.38,32.81,34.88,34.75,32.19
1630683486,15,38,20.69,34.94,34.06,17.50,34.06,30.44,33.88,34.56,26.44,28.69,32.00,33.31,34.44,32.69,34.94,34.69,32.19
1630683544,15,39,20.69,34.56,34.31,17.44,34.00,30.50,33.69,34.19,26.56,28.81,32.00,33.31,34.44,32.69,34.94,34.69,32.25
1630683601,15,40,20.75,34.25,34.31,17.44,34.06,30.44,33.81,34.31,26.87,28.81,32.00,33.31,34.50,32.88,34.94,34.75,32.25
1630683699,15,41,20.81,33.44,34.19,17.37,34.06,30.50,33.88,34.44,26.94,28.87,32.00,33.31,34.44,32.88,34.94,34.75,32.19
1630683757,15,42,20.87,34.13,34.06,17.56,34.06,30.56,33.75,34.19,26.69,28.75,32.00,33.44,34.44,33.00,34.94,34.69,32.19
1630683815,15,43,20.75,34.56,34.06,17.50,34.06,30.56,33.75,34.13,26.87,28.87,32.00,33.50,34.56,32.88,34.94,34.63,32.19
1630683873,15,44,20.75,34.00,34.31,17.62,34.06,30.56,33.81,34.31,27.06,28.87,32.00,33.69,34.63,33.06,34.94,34.56,32.13
1630683931,15,45,20.81,33.88,34.44,17.50,34.06,30.75,33.88,34.38,26.87,28.87,32.00,33.81,34.56,32.81,34.94,34.50,32.13
1630683988,15,46,20.81,34.00,34.38,17.37,34.06,30.75,33.88,34.44,27.37,28.94,31.50,33.75,34.56,32.81,34.81,34.56,32.13
1630684046,15,47,20.87,33.38,34.31,17.25,34.13,30.94,33.69,34.44,28.12,29.00,31.50,33.69,34.63,32.88,34.94,34.63,32.06
1630684104,15,48,20.81,33.88,34.25,17.31,34.13,31.06,33.75,34.50,28.19,29.00,31.50,33.69,34.63,32.88,34.94,34.63,32.06
1630684162,15,49,20.94,34.31,34.25,17.25,34.00,31.12,33.69,34.50,28.31,29.00,32.00,33.56,34.63,32.81,34.81,34.31,32.06
1630684220,15,50,20.94,34.13,34.31,17.25,34.06,30.94,33.75,34.50,28.25,29.06,32.00,33.63,34.63,32.75,34.88,34.31,32.00
1630684277,15,51,20.87,34.19,34.38,17.25,34.06,31.06,33.75,34.44,28.50,29.06,32.00,33.56,34.63,32.75,34.88,34.44,31.87
1630684335,15,52,20.87,33.50,34.06,17.25,34.06,30.94,33.81,34.44,28.94,29.12,32.00,33.50,34.56,32.81,34.94,34.50,32.13
1630684393,15,53,20.94,34.44,34.00,17.12,34.00,31.00,33.81,34.50,28.56,29.12,32.00,33.38,34.56,32.69,34.81,34.50,32.13
1630684451,15,54,20.81,34.75,34.19,17.25,34.06,31.12,33.88,34.44,28.50,29.19,32.00,33.25,34.56,32.81,34.88,34.63,32.13
1630684509,15,55,20.87,34.19,34.25,17.37,34.06,31.25,33.75,34.56,28.62,29.12,32.00,33.31,34.63,32.94,34.94,34.63,32.13
1630684567,15,56,20.87,34.69,34.19,17.25,33.94,31.25,33.81,34.50,28.94,29.12,32.50,33.31,34.63,32.88,34.88,34.56,32.06
1630684624,15,57,20.94,34.81,34.25,17.19,34.06,31.25,33.75,34.63,28.81,29.19,32.00,33.25,34.63,32.75,34.75,34.56,32.13
1630684682,15,58,20.94,34.31,34.19,17.12,34.06,31.31,33.75,34.69,28.87,29.12,32.00,33.38,34.56,32.88,34.81,34.50,32.13
1630684740,15,59,20.94,33.75,34.25,17.12,34.06,31.31,33.75,34.44,28.94,29.19,32.00,33.50,34.63,32.94,34.88,34.38,32.06
1630684838,16,0,20.94,33.75,34.31,17.12,34.06,31.06,33.94,34.25,28.81,29.25,32.00,33.50,34.69,32.88,34.88,34.63,32.00
1630684896,16,1,20.94,34.50,34.38,17.19,34.00,31.19,33.81,33.88,28.62,29.37,32.00,33.50,34.75,32.88,34.88,34.69,32.06
1630684954,16,2,20.94,34.25,34.38,17.12,34.06,31.19,33.63,34.25,28.94,29.31,32.00,33.44,34.56,32.81,34.81,34.63,32.31
1630685011,16,3,20.94,34.50,34.25,17.19,34.00,31.12,33.50,34.25,28.81,29.44,32.00,33.38,34.63,32.88,34.75,34.69,32.25
1630685069,16,4,20.94,34.13,34.50,17.25,34.00,31.12,33.69,34.13,28.94,29.37,32.00,33.50,34.31,32.88,34.81,34.69,32.31
1630685127,16,5,20.94,34.06,34.50,17.31,34.06,31.06,33.81,34.50,29.12,29.44,32.00,33.69,34.56,32.81,34.69,34.44,32.31
1630685185,16,6,20.94,34.13,34.38,17.25,34.00,31.12,33.88,34.56,29.00,29.44,32.50,33.63,34.63,32.94,34.81,34.44,32.25
1630685243,16,7,20.94,34.00,34.31,17.25,34.00,31.06,33.69,34.56,29.19,29.50,32.50,33.63,34.69,33.00,34.75,34.50,32.13
1630685300,16,8,20.94,34.00,34.31,17.37,34.06,31.06,33.88,34.63,29.94,29.50,32.50,33.75,34.56,32.81,34.88,34.56,32.19
1630685358,16,9,20.87,34.00,34.38,17.25,34.06,31.06,34.00,34.63,29.37,29.56,32.50,33.75,34.69,32.81,34.81,34.50,32.19
1630685416,16,10,20.87,33.75,34.56,17.19,34.06,31.06,34.06,34.25,29.37,29.62,32.50,33.69,34.63,32.69,34.88,34.56,32.19
1630685474,16,11,20.94,34.00,34.50,17.12,34.00,31.00,33.94,33.88,29.50,29.62,32.50,33.50,34.69,32.56,34.88,34.63,32.19
1630685532,16,12,20.87,34.13,34.50,17.19,34.00,31.06,33.88,34.25,29.69,29.75,32.50,33.38,34.69,32.69,34.88,34.56,31.94
1630685590,16,13,20.94,33.94,34.44,17.25,34.00,31.00,33.88,34.19,29.75,29.69,32.50,33.38,34.63,32.94,34.88,34.56,32.00
1630685647,16,14,20.94,34.19,34.50,17.37,34.13,31.06,34.06,33.81,29.94,29.69,32.50,33.44,34.63,33.13,34.81,34.63,32.06
1630685705,16,15,20.94,33.50,34.50,17.50,34.13,31.06,33.94,34.00,30.00,29.75,32.50,33.44,34.63,33.00,34.81,34.63,32.19
1630685763,16,16,20.87,33.81,34.44,17.44,34.06,31.19,33.81,34.06,30.56,29.69,32.50,33.38,34.63,32.81,34.75,34.69,32.31
1630685821,16,17,20.94,33.31,34.44,17.37,34.13,31.19,34.00,34.25,30.25,29.75,32.50,33.44,34.63,32.81,34.88,34.69,32.25
1630685919,16,18,21.00,33.88,34.44,17.31,34.25,31.00,34.13,34.38,30.44,29.81,32.50,33.50,34.56,32.94,34.81,34.75,32.25
1630685977,16,19,20.87,33.88,34.44,17.31,34.19,31.00,33.75,34.44,30.25,29.94,32.50,33.75,34.56,32.81,34.81,34.81,32.25
1630686034,16,20,21.00,33.75,34.38,17.19,34.25,31.00,33.81,34.56,29.75,29.94,32.50,33.69,34.63,32.81,34.63,34.81,32.31
1630686092,16,21,20.94,33.81,34.25,17.19,34.19,31.06,34.00,34.50,30.00,30.00,32.50,33.56,34.56,32.81,34.75,34.81,32.25
1630686150,16,22,21.00,34.25,34.19,17.12,34.13,31.06,33.81,34.50,30.00,30.06,32.50,33.56,34.63,32.75,34.69,34.81,32.25
1630686208,16,23,20.94,34.19,34.25,17.19,34.13,31.19,33.88,34.50,30.56,30.12,32.50,33.63,34.63,32.75,34.81,34.75,32.25
1630686266,16,24,20.94,34.13,34.44,17.12,34.13,31.12,33.88,34.56,30.44,30.25,32.50,33.44,34.63,32.81,34.81,34.81,32.19
1630686323,16,25,21.00,34.31,34.50,17.12,34.06,31.25,33.94,34.38,30.69,30.12,32.50,33.31,34.56,32.81,34.81,34.81,32.19
1630686381,16,26,20.94,34.44,34.38,17.19,34.13,31.19,34.00,34.25,30.87,30.06,32.50,33.50,34.63,32.88,34.81,34.88,32.13
1630686439,16,27,21.00,34.06,34.38,17.12,34.13,31.19,34.00,33.88,31.25,30.06,32.50,33.50,34.63,32.75,34.88,34.88,32.13
1630686497,16,28,20.94,34.06,34.38,17.19,34.13,31.25,34.06,33.94,31.37,30.06,32.50,33.56,34.63,32.81,34.88,34.88,32.13
1630686555,16,29,20.94,33.88,34.44,17.06,34.19,31.31,34.00,33.94,31.00,30.06,32.50,33.56,34.75,32.63,34.88,34.88,32.25
1630686613,16,30,20.87,33.81,34.38,17.12,34.13,31.37,34.13,34.13,30.81,30.06,32.50,33.63,34.75,32.69,34.88,34.81,32.38
1630686670,16,31,20.94,34.06,34.50,17.19,34.19,31.31,34.13,33.94,30.75,30.19,32.50,33.69,34.75,32.75,34.88,34.88,32.38
1630686728,16,32,20.81,33.88,34.44,17.25,34.19,31.44,34.00,33.81,30.56,30.12,32.50,33.63,34.75,32.63,34.94,34.81,32.38
1630686786,16,33,20.87,34.06,34.25,17.12,34.19,31.50,34.06,34.13,30.94,30.06,32.50,33.69,34.75,32.69,34.88,34.63,32.25
1630686844,16,34,20.87,34.31,34.31,17.06,34.19,31.50,34.06,34.13,31.12,30.06,32.50,33.69,34.69,32.69,34.94,34.63,32.31
1630686902,16,35,20.87,34.19,34.13,17.19,34.00,31.37,34.06,34.13,31.06,30.06,32.50,33.69,34.63,32.69,34.81,34.69,32.31
1630686960,16,36,20.87,33.56,34.00,17.06,34.13,31.37,34.13,34.31,31.06,30.19,32.50,33.69,34.63,32.88,34.69,34.69,32.25
1630687057,16,37,20.87,33.94,34.25,17.06,34.25,31.44,34.19,34.25,31.50,30.25,32.50,33.63,34.75,32.63,34.75,34.75,32.13
1630687115,16,38,20.87,33.44,34.06,17.06,34.25,31.44,34.19,34.25,32.00,30.31,32.50,33.63,34.75,32.75,34.75,34.75,32.00
1630687173,16,39,20.94,33.25,34.31,17.00,34.19,31.44,34.13,34.13,32.13,30.31,32.50,33.50,34.69,33.00,34.69,34.75,32.13
1630687231,16,40,21.00,33.69,34.31,16.94,34.25,31.50,34.25,34.19,32.31,30.25,32.50,33.69,34.69,33.06,34.75,34.69,32.06
1630687289,16,41,21.00,34.06,34.31,16.94,34.25,31.62,34.25,34.00,32.31,30.31,32.50,33.81,34.69,33.00,34.75,34.75,32.00
1630687347,16,42,21.06,33.88,34.19,16.87,34.19,31.69,34.25,34.00,32.19,30.31,32.50,33.69,34.69,32.75,34.81,34.81,32.00
1630687404,16,43,20.94,33.81,34.25,16.94,34.19,31.69,34.19,34.25,32.31,30.31,32.50,33.63,34.69,32.69,34.75,34.75,32.00
1630687462,16,44,20.87,33.81,34.19,17.12,34.13,31.75,34.00,34.63,32.00,30.37,32.50,33.63,34.56,32.88,34.63,34.94,32.00
1630687520,16,45,20.87,34.31,34.25,17.19,34.06,31.81,34.00,34.63,31.75,30.44,32.50,33.44,34.50,33.00,34.50,34.88,32.00
1630687578,16,46,20.87,34.56,34.19,17.06,34.06,31.87,33.81,34.69,31.87,30.37,32.00,33.44,34.63,32.94,34.63,34.94,32.06
1630687636,16,47,20.87,34.38,34.25,17.06,34.13,31.81,33.94,34.56,32.38,30.44,32.50,33.50,34.63,32.88,34.63,34.94,32.19
1630687693,16,48,21.00,34.69,34.25,17.00,34.06,31.87,34.06,34.69,32.00,30.37,32.50,33.50,34.69,32.88,34.75,34.94,32.25
1630687751,16,49,20.94,34.56,34.19,16.94,34.06,31.81,34.13,34.69,31.81,30.37,32.50,33.56,34.63,32.69,34.88,34.94,32.31
1630687809,16,50,20.94,34.75,34.25,16.87,34.13,31.69,34.00,34.56,31.75,30.50,32.50,33.50,34.69,32.69,34.81,34.88,32.25
1630687867,16,51,20.94,34.69,34.19,17.00,34.19,31.69,34.13,33.94,31.37,30.50,32.50,33.56,34.75,32.69,34.88,34.81,32.25
1630687925,16,52,20.94,34.50,34.25,16.87,34.19,31.75,34.13,33.63,31.25,30.50,32.50,33.69,34.69,32.56,34.81,34.75,32.13
1630687983,16,53,20.94,34.50,34.06,16.87,34.19,31.81,33.94,33.75,31.31,30.50,32.50,33.69,34.63,32.56,34.75,34.81,32.19
1630688040,16,54,20.87,34.38,34.06,16.81,34.25,31.81,34.06,34.25,30.75,30.56,32.50,33.75,34.75,32.50,34.81,34.88,32.25
1630688138,16,55,20.87,34.56,33.94,16.87,34.19,31.75,34.13,34.63,30.56,30.56,32.50,33.69,34.69,32.44,34.81,34.75,32.31
1630688196,16,56,20.94,34.50,34.44,16.81,34.19,31.81,34.00,34.63,30.94,30.56,32.50,33.81,34.63,32.56,34.81,34.81,32.31
1630688254,16,57,20.94,34.50,34.50,16.87,34.06,31.75,34.06,34.56,30.75,30.62,32.50,33.69,34.69,32.50,34.81,34.81,32.31
1630688312,16,58,20.94,34.38,34.63,16.87,34.06,31.75,34.13,34.50,29.94,30.62,32.50,33.69,34.69,32.38,34.81,34.81,32.44
1630688370,16,59,20.94,34.44,34.63,16.81,34.13,31.69,34.00,34.63,30.12,30.69,32.50,33.50,34.63,32.50,34.88,34.81,32.38
1630688427,17,0,20.87,34.50,34.31,16.87,34.19,31.62,34.06,34.63,30.50,30.69,32.50,33.44,34.63,32.44,34.88,34.75,32.31
1630688485,17,1,20.94,34.56,34.19,16.81,34.13,31.69,34.13,34.56,30.12,30.69,33.00,33.50,34.69,32.63,34.81,34.69,32.31
1630688543,17,2,20.94,34.63,34.44,16.75,34.13,31.62,34.13,34.63,30.19,30.75,33.00,33.50,34.56,32.75,34.81,34.56,32.06
1630688601,17,3,20.94,34.75,34.44,16.75,34.13,31.62,34.13,34.56,30.19,30.81,33.00,33.50,34.63,32.94,34.88,34.69,32.13
1630688659,17,4,21.00,34.81,34.31,16.81,34.13,31.75,34.06,34.63,30.12,30.75,33.00,33.50,34.69,32.94,34.88,34.56,32.13
1630688716,17,5,21.00,34.44,34.44,16.81,34.19,31.75,34.06,34.69,30.25,30.81,32.50,33.38,34.56,32.94,34.88,34.63,32.00
1630688774,17,6,20.94,34.31,34.38,16.87,34.19,31.75,34.19,34.63,30.44,30.81,33.00,33.38,34.69,32.88,34.88,34.75,32.06
1630688832,17,7,20.94,34.75,34.50,16.75,34.25,31.69,34.13,34.00,30.50,30.87,33.00,33.31,34.56,32.81,34.81,34.69,31.94
1630688890,17,8,20.94,34.81,34.44,16.81,34.25,31.69,34.25,34.25,30.62,30.87,32.50,33.44,34.44,32.56,34.81,34.69,31.81
1630688948,17,9,20.87,34.81,34.38,16.75,34.25,31.75,34.19,34.44,30.62,30.87,32.50,33.44,34.50,32.56,34.75,34.69,31.94
1630689006,17,10,20.87,34.63,34.31,16.75,34.25,31.75,34.25,33.75,30.56,30.94,32.50,33.69,34.56,32.50,34.63,34.69,31.87
1630689063,17,11,20.87,34.81,34.38,16.69,34.25,31.81,34.25,34.19,30.75,30.94,32.50,33.75,34.56,32.56,34.69,34.69,31.81
1630689121,17,12,20.87,34.81,34.50,16.62,34.19,31.75,34.13,34.44,31.56,31.00,32.50,33.69,34.56,32.63,34.75,34.69,31.81
1630689219,17,13,20.87,34.56,34.50,16.62,34.31,31.75,33.88,34.38,31.19,30.94,33.00,33.56,34.63,32.63,34.75,34.69,31.87
1630689277,17,14,21.00,34.63,34.38,16.56,34.25,31.81,33.88,34.06,31.44,31.00,32.50,33.63,34.63,32.75,34.75,34.75,31.87
1630689335,17,15,21.00,34.63,34.31,16.56,34.25,31.81,34.06,34.25,31.19,31.00,33.00,33.56,34.69,32.63,34.75,34.75,31.62
1630689393,17,16,20.94,34.63,34.38,16.62,34.19,31.81,34.13,34.38,30.81,31.12,33.00,33.50,34.69,32.69,34.75,34.88,31.69
1630689450,17,17,20.94,34.75,34.44,16.56,34.19,31.75,34.00,34.13,30.75,31.06,33.00,33.50,34.63,32.69,34.75,34.81,31.75
1630689508,17,18,21.00,34.63,34.38,16.50,34.13,31.75,33.94,34.00,30.62,31.06,33.00,33.50,34.63,32.56,34.81,34.88,31.94
1630689566,17,19,21.06,34.50,34.25,16.50,34.19,31.75,33.94,34.13,30.56,31.06,33.00,33.44,34.69,32.44,34.75,34.81,31.81
1630689624,17,20,21.06,34.69,34.06,16.44,34.19,31.75,33.88,34.38,31.12,31.12,33.00,33.44,34.56,32.50,34.69,34.88,31.87
1630689682,17,21,21.12,34.38,34.25,16.44,34.19,31.75,33.94,34.50,31.62,31.12,33.00,33.50,34.56,32.63,34.69,34.63,31.94
1630689739,17,22,21.12,34.56,34.44,16.44,34.19,31.75,34.13,34.50,32.00,31.12,32.50,33.63,34.63,32.69,34.56,34.69,31.94
1630689797,17,23,21.12,34.81,34.31,16.44,34.19,31.75,34.06,34.31,32.31,31.06,32.50,33.63,34.63,32.63,34.56,34.63,31.94
1630689855,17,24,21.12,34.75,34.13,16.56,34.19,31.75,34.13,34.31,32.25,31.12,33.00,33.63,34.56,32.69,34.63,34.75,31.87
1630689913,17,25,21.06,34.56,34.25,16.50,34.19,31.81,33.94,34.44,32.00,31.12,32.50,33.50,34.69,32.56,34.63,34.63,31.81
1630689971,17,26,21.00,34.63,34.25,16.69,34.19,31.87,34.00,33.94,32.69,31.19,32.50,33.38,34.63,32.31,34.69,34.63,31.81
1630690029,17,27,21.00,34.69,34.31,16.62,34.19,31.75,34.06,34.13,32.13,31.25,32.50,33.44,34.63,32.31,34.63,34.63,31.81
1630690086,17,28,21.00,34.25,34.38,16.62,34.19,31.75,34.06,34.13,32.00,31.12,32.50,33.31,34.56,32.31,34.63,34.69,31.87
1630690144,17,29,21.00,34.50,34.31,16.56,34.19,31.81,34.00,34.25,31.69,31.12,32.50,33.50,34.50,32.31,34.69,34.75,31.81
1630690202,17,30,21.06,34.56,34.38,16.50,34.19,31.81,34.06,34.50,31.69,31.12,33.00,33.44,34.56,32.25,34.69,34.75,31.75
1630690260,17,31,21.12,34.63,34.38,16.50,34.19,31.81,34.06,34.63,31.12,31.06,33.00,33.44,34.56,32.44,34.75,34.81,31.81
1630690358,17,32,21.06,34.56,34.25,16.50,34.19,31.87,34.13,34.56,30.25,31.25,32.50,33.50,34.56,32.63,34.81,34.94,31.87
1630690416,17,33,21.06,34.75,34.25,16.62,34.25,31.87,34.13,34.63,30.62,31.19,33.00,33.44,34.56,32.69,34.69,34.88,31.87
1630690473,17,34,20.94,34.81,34.38,16.69,34.25,31.87,34.19,34.69,30.25,31.25,33.00,33.50,34.63,32.69,34.69,34.81,31.81
1630690531,17,35,20.94,34.75,34.19,16.56,34.25,31.87,34.19,34.69,30.19,31.19,33.00,33.56,34.69,32.63,34.69,34.81,31.87
1630690589,17,36,20.87,34.63,34.25,16.50,34.25,31.94,34.06,34.63,29.87,31.25,33.00,33.50,34.56,32.63,34.69,34.88,31.87
1630690647,17,37,20.87,34.69,34.31,16.50,34.25,31.87,34.13,34.69,30.25,31.25,32.50,33.69,34.63,32.69,34.56,34.94,31.94
1630690705,17,38,20.87,34.69,34.25,16.50,34.19,31.87,34.25,34.75,29.94,31.25,32.50,33.75,34.69,32.69,34.63,34.88,31.94
1630690762,17,39,20.87,34.69,34.38,16.44,34.25,31.87,34.31,34.69,30.12,31.31,32.50,33.81,34.56,32.63,34.56,34.88,32.00
1630690820,17,40,20.87,34.69,34.31,16.44,34.25,31.81,34.38,34.69,30.62,31.31,33.00,33.88,34.44,32.69,34.63,34.88,31.94
1630690878,17,41,20.81,34.56,34.19,16.44,34.19,31.81,34.31,34.63,30.87,31.31,33.00,33.81,34.56,32.75,34.63,34.88,31.94
1630690936,17,42,20.81,34.56,34.13,16.37,34.19,31.87,34.25,34.63,30.75,31.31,33.00,33.75,34.56,32.56,34.56,34.81,31.94
1630690994,17,43,20.75,34.56,34.25,16.37,34.19,31.81,34.25,34.56,30.87,31.31,33.00,33.63,34.56,32.63,34.50,34.75,31.87
1630691052,17,44,20.81,34.50,34.31,16.50,34.25,31.81,34.19,34.50,30.87,31.31,33.00,33.56,34.56,32.69,34.63,34.69,31.87
1630691109,17,45,20.75,34.31,34.25,16.44,34.25,31.81,34.19,34.00,31.19,31.31,33.00,33.38,34.56,32.75,34.69,34.69,31.87
1630691167,17,46,20.69,34.50,34.25,16.44,34.25,31.87,34.25,34.19,31.50,31.31,33.00,33.50,34.56,32.94,34.50,34.81,31.87
1630691225,17,47,20.69,34.44,34.25,16.44,34.25,31.81,34.25,34.31,31.94,31.37,32.50,33.44,34.63,32.88,34.63,34.63,31.81
1630691283,17,48,20.69,34.19,34.31,16.44,34.25,31.75,34.31,34.25,32.13,31.44,33.00,33.56,34.63,32.81,34.63,34.69,31.94
1630691341,17,49,20.69,34.31,34.50,16.37,34.25,31.75,34.25,34.13,32.25,31.50,33.00,33.63,34.50,32.75,34.44,34.81,32.00
1630691439,17,50,20.69,34.19,34.38,16.25,34.19,31.81,34.38,34.38,32.13,31.50,33.00,33.56,34.25,32.75,34.50,34.81,31.87
1630691496,17,51,20.62,34.00,34.19,16.37,34.13,31.81,34.38,34.50,31.81,31.44,33.00,33.56,34.44,32.75,34.56,34.88,31.87
1630691554,17,52,20.62,34.25,34.31,16.37,34.19,31.87,34.44,34.56,31.31,31.56,33.00,33.50,34.44,32.69,34.63,34.94,31.81
1630691612,17,53,20.62,34.31,34.56,16.50,34.13,31.87,34.38,34.63,30.75,31.44,33.00,33.63,34.44,32.81,34.63,35.00,31.87
1630691670,17,54,20.62,34.44,34.56,16.50,34.06,31.87,34.38,34.63,30.31,31.44,33.00,33.56,34.44,32.75,34.63,35.00,31.94
1630691728,17,55,20.62,34.44,34.44,16.44,34.13,31.81,34.44,34.63,30.44,31.44,33.00,33.75,34.44,32.88,34.44,34.88,31.87
